material_id,material_name,category_id,supplier_id,unit,price,country,price_status,normalized_name,duplicate_status,category_status
MAT0583,Acetic Acid A Material 0583,CAT007,SUP405,L,94.2,India,Valid,acetic acid a material 0583,Unique,Valid
MAT0584,Acetic Acid Premium Material 0584,CAT010,SUP080,TON,3865.45,Singapore,Valid,acetic acid premium material 0584,Unique,Valid
MAT0585,Citric Acid Premium Material 0585,CAT002,SUP352,DRUM,1725.19,India,Valid,citric acid premium material 0585,Unique,Valid
MAT0586,Ethanol Industrial Material 0586,CAT003,SUP360,DRUM,3967.76,United States,Valid,ethanol industrial material 0586,Unique,Valid
MAT0587,Glycerol B Material 0587,CAT006,SUP286,TON,4037.35,Netherlands,Valid,glycerol b material 0587,Unique,Valid
MAT0588,Sulfuric Acid A Material 0588,CAT007,SUP184,L,1290.95,India,Valid,sulfuric acid a material 0588,Unique,Valid
MAT0589,Glycerol Premium Material 0589,CAT009,SUP151,DRUM,3500.34,Singapore,Valid,glycerol premium material 0589,Unique,Valid
MAT0590,Acetic Acid B Material 0590,CAT009,SUP179,TON,3675.39,Japan,Valid,acetic acid b material 0590,Unique,Valid
MAT0591,Formaldehyde B Material 0591,CAT002,SUP272,L,2274.45,Japan,Valid,formaldehyde b material 0591,Unique,Valid
MAT0592,Sodium Carbonate Industrial Material 0592,CAT008,SUP001,DRUM,1926.27,United States,Valid,sodium carbonate industrial material 0592,Unique,Valid
MAT0593,Sodium Hydroxide Industrial Material 0593,CAT010,SUP123,TON,3618.97,Switzerland,Valid,sodium hydroxide industrial material 0593,Unique,Valid
MAT0594,Xylene B Material 0594,CAT009,SUP350,BOX,3840.38,United States,Valid,xylene b material 0594,Unique,Valid
MAT0595,Formaldehyde Industrial Material 0595,CAT006,SUP210,TON,596.8,Switzerland,Valid,formaldehyde industrial material 0595,Unique,Valid
MAT0596,Acetone A Material 0596,CAT003,SUP092,KG,1050.29,Netherlands,Valid,acetone a material 0596,Unique,Valid
MAT0597,Sulfuric Acid A Material 0597,CAT001,SUP293,BOX,3306.71,Switzerland,Valid,sulfuric acid a material 0597,Unique,Valid
MAT0598,Formaldehyde Industrial Material 0598,CAT001,SUP188,L,3049.47,Germany,Valid,formaldehyde industrial material 0598,Unique,Valid
MAT0599,Sodium Hydroxide B Material 0599,CAT008,SUP476,KG,2366.89,India,Valid,sodium hydroxide b material 0599,Unique,Valid
MAT0600,Toluene Premium Material 0600,CAT006,SUP407,KG,4127.03,Japan,Valid,toluene premium material 0600,Unique,Valid
MAT0601,Ammonium Hydroxide A Material 0601,CAT002,SUP428,TON,435.78,Singapore,Valid,ammonium hydroxide a material 0601,Potential Duplicate - Review,Valid
MAT0602,Ammonium Hydroxide A Material 0602,CAT002,SUP372,L,2681.72,Singapore,Valid,ammonium hydroxide a material 0602,Unique,Valid
MAT0603,Sulfuric Acid B Material 0603,CAT010,SUP321,L,2814.2,Switzerland,Valid,sulfuric acid b material 0603,Unique,Valid
MAT0604,Ethylene Glycol A Material 0604,CAT010,SUP184,BOX,3527.62,France,Valid,ethylene glycol a material 0604,Unique,Valid
MAT0605,Methanol B Material 0605,CAT003,SUP282,BOX,2548.23,United States,Valid,methanol b material 0605,Unique,Valid
MAT0606,Sodium Carbonate Premium Material 0606,CAT006,SUP463,TON,2772.9,United Kingdom,Valid,sodium carbonate premium material 0606,Unique,Valid
MAT0607,Toluene Premium Material 0607,CAT007,SUP423,TON,3061.65,Belgium,Valid,toluene premium material 0607,Unique,Valid
MAT0608,Sodium Carbonate B Material 0608,CAT007,SUP393,DRUM,,Japan,Missing - Review Required,sodium carbonate b material 0608,Unique,Valid
MAT0609,Toluene Premium Material 0609,CAT008,SUP492,BOX,50.97,India,Valid,toluene premium material 0609,Unique,Valid
MAT0610,Calcium Carbonate A Material 0610,CAT009,SUP070,TON,82.52,Singapore,Valid,calcium carbonate a material 0610,Unique,Valid
MAT0611,Sulfuric Acid Industrial Material 0611,CAT001,SUP396,TON,4599.6,Switzerland,Valid,sulfuric acid industrial material 0611,Unique,Valid
MAT0612,Sodium Carbonate B Material 0612,CAT002,SUP020,BOX,1810.5,United States,Valid,sodium carbonate b material 0612,Unique,Valid
MAT0613,Sodium Chloride Industrial Material 0613,CAT010,SUP128,L,1318.41,Japan,Valid,sodium chloride industrial material 0613,Unique,Valid
MAT0614,Acetone Premium Material 0614,CAT010,SUP470,L,3684.62,United Kingdom,Valid,acetone premium material 0614,Unique,Valid
MAT0615,Glycerol B Material 0615,CAT008,SUP423,DRUM,4106.6,Germany,Valid,glycerol b material 0615,Unique,Valid
MAT0616,Formaldehyde Industrial Material 0616,CAT001,SUP375,DRUM,1938.65,India,Valid,formaldehyde industrial material 0616,Unique,Valid
MAT0617,Isopropyl Alcohol Industrial Material 0617,CAT007,SUP214,KG,4355.44,Singapore,Valid,isopropyl alcohol industrial material 0617,Unique,Valid
MAT0618,Formaldehyde A Material 0618,CAT007,SUP028,TON,2645.7,United Kingdom,Valid,formaldehyde a material 0618,Unique,Valid
MAT0619,Sodium Carbonate B Material 0619,CAT006,SUP258,L,808.33,France,Valid,sodium carbonate b material 0619,Unique,Valid
MAT0620,Propylene Glycol A Material 0620,CAT004,SUP222,TON,3942.52,United States,Valid,propylene glycol a material 0620,Unique,Valid
MAT0621,Hydrogen Peroxide Industrial Material 0621,CAT002,SUP244,DRUM,3739.31,Switzerland,Valid,hydrogen peroxide industrial material 0621,Unique,Valid
MAT0622,Xylene Industrial Material 0622,CAT002,SUP205,DRUM,2200.73,United States,Valid,xylene industrial material 0622,Unique,Valid
MAT0623,Hydrogen Peroxide Premium Material 0623,CAT009,SUP102,BOX,2006.83,Belgium,Valid,hydrogen peroxide premium material 0623,Unique,Valid
MAT0624,Sulfuric Acid B Material 0624,CAT004,SUP037,TON,3895.02,United Kingdom,Valid,sulfuric acid b material 0624,Unique,Valid
MAT0625,Acetic Acid A Material 0625,CAT002,SUP344,BOX,2146.53,United Kingdom,Valid,acetic acid a material 0625,Unique,Valid
MAT0626,Sulfuric Acid Industrial Material 0626,CAT006,SUP305,KG,3859.92,United States,Valid,sulfuric acid industrial material 0626,Unique,Valid
MAT0627,Toluene Premium Material 0627,CAT010,SUP075,BOX,272.14,Singapore,Valid,toluene premium material 0627,Unique,Valid
MAT0628,Sulfuric Acid Industrial Material 0628,CAT003,SUP388,KG,606.24,India,Valid,sulfuric acid industrial material 0628,Unique,Valid
MAT0629,Hydrochloric Acid B Material 0629,CAT005,SUP008,TON,3484.29,Germany,Valid,hydrochloric acid b material 0629,Unique,Valid
MAT0630,Calcium Carbonate Premium Material 0630,CAT008,SUP012,TON,1084.6,Switzerland,Valid,calcium carbonate premium material 0630,Unique,Valid
MAT0631,Sulfuric Acid B Material 0631,CAT009,SUP268,TON,2766.56,Belgium,Valid,sulfuric acid b material 0631,Unique,Valid
MAT0632,Hydrogen Peroxide A Material 0632,CAT007,SUP299,DRUM,265.24,United States,Valid,hydrogen peroxide a material 0632,Unique,Valid
MAT0633,Ethanol Industrial Material 0633,CAT004,SUP405,DRUM,1392.84,Netherlands,Valid,ethanol industrial material 0633,Unique,Valid
MAT0634,Sodium Hydroxide A Material 0634,CAT007,SUP339,TON,3331.76,United Kingdom,Valid,sodium hydroxide a material 0634,Unique,Valid
MAT0635,Methanol A Material 0635,CAT005,SUP445,BOX,1194.28,France,Valid,methanol a material 0635,Unique,Valid
MAT0636,Ammonium Hydroxide A Material 0636,CAT006,SUP249,DRUM,2681.23,United States,Valid,ammonium hydroxide a material 0636,Unique,Valid
MAT0637,Sulfuric Acid Premium Material 0637,CAT009,SUP475,KG,246.77,Switzerland,Valid,sulfuric acid premium material 0637,Unique,Valid
MAT0638,Calcium Carbonate Industrial Material 0638,CAT008,SUP202,L,140.94,United Kingdom,Valid,calcium carbonate industrial material 0638,Unique,Valid
MAT0639,Toluene Industrial Material 0639,CAT004,SUP257,TON,4068.87,Japan,Valid,toluene industrial material 0639,Unique,Valid
MAT0640,Xylene A Material 0640,CAT009,SUP486,TON,1166.63,United Kingdom,Valid,xylene a material 0640,Unique,Valid
MAT0641,Xylene B Material 0641,CAT002,SUP374,BOX,2627.55,Belgium,Valid,xylene b material 0641,Unique,Valid
MAT0642,Hydrochloric Acid Premium Material 0642,CAT004,SUP294,L,2161.0,Japan,Valid,hydrochloric acid premium material 0642,Unique,Valid
MAT0643,Formaldehyde Industrial Material 0643,CAT008,SUP278,L,1073.45,United States,Valid,formaldehyde industrial material 0643,Unique,Valid
MAT0644,Acetic Acid B Material 0644,CAT003,SUP159,DRUM,4552.34,France,Valid,acetic acid b material 0644,Unique,Valid
MAT0645,Hydrogen Peroxide B Material 0645,CAT006,SUP035,DRUM,2688.16,Germany,Valid,hydrogen peroxide b material 0645,Unique,Valid
MAT0646,Citric Acid Industrial Material 0646,CAT003,SUP373,KG,3838.9,France,Valid,citric acid industrial material 0646,Unique,Valid
MAT0647,Ethylene Glycol Industrial Material 0647,CAT008,SUP382,TON,802.19,Singapore,Valid,ethylene glycol industrial material 0647,Unique,Valid
MAT0648,Methanol B Material 0648,CAT003,SUP014,DRUM,3103.89,Belgium,Valid,methanol b material 0648,Unique,Valid
MAT0649,Acetic Acid B Material 0649,CAT010,SUP119,L,3452.52,United Kingdom,Valid,acetic acid b material 0649,Unique,Valid
MAT0650,Acetone Premium Material 0650,CAT003,SUP258,DRUM,2370.38,United Kingdom,Valid,acetone premium material 0650,Unique,Valid
MAT0651,Citric Acid Premium Material 0651,CAT008,SUP243,L,860.74,Singapore,Valid,citric acid premium material 0651,Unique,Valid
MAT0652,Ethanol Premium Material 0652,CAT001,SUP474,TON,4753.48,Singapore,Valid,ethanol premium material 0652,Unique,Valid
MAT0653,Sulfuric Acid B Material 0653,CAT002,SUP091,BOX,4342.29,Netherlands,Valid,sulfuric acid b material 0653,Unique,Valid
MAT0654,Isopropyl Alcohol Premium Material 0654,,SUP219,BOX,3892.26,Belgium,Valid,isopropyl alcohol premium material 0654,Unique,Missing - Review Required
MAT0655,Xylene Industrial Material 0655,CAT007,SUP314,DRUM,,Switzerland,Missing - Review Required,xylene industrial material 0655,Unique,Valid
MAT0656,Ethanol A Material 0656,CAT008,SUP234,KG,4395.01,Singapore,Valid,ethanol a material 0656,Unique,Valid
MAT0657,Ammonium Hydroxide Premium Material 0657,CAT001,SUP286,BOX,2604.83,India,Valid,ammonium hydroxide premium material 0657,Unique,Valid
MAT0658,Sulfuric Acid Industrial Material 0658,CAT008,SUP204,TON,3879.7,Japan,Valid,sulfuric acid industrial material 0658,Unique,Valid
MAT0659,Propylene Glycol B Material 0659,CAT007,SUP151,DRUM,4599.21,Switzerland,Valid,propylene glycol b material 0659,Unique,Valid
MAT0660,Hydrogen Peroxide Premium Material 0660,CAT008,SUP047,DRUM,610.2,Belgium,Valid,hydrogen peroxide premium material 0660,Unique,Valid
MAT0661,Sodium Carbonate B Material 0661,CAT007,SUP212,TON,2281.88,United States,Valid,sodium carbonate b material 0661,Unique,Valid
MAT0662,Propylene Glycol B Material 0662,CAT008,SUP047,TON,1654.17,United States,Valid,propylene glycol b material 0662,Unique,Valid
MAT0663,Methanol A Material 0663,CAT002,SUP362,BOX,3188.66,Germany,Valid,methanol a material 0663,Unique,Valid
MAT0664,Ammonium Hydroxide Premium Material 0664,CAT009,SUP314,L,1924.46,France,Valid,ammonium hydroxide premium material 0664,Unique,Valid
MAT0665,Ethanol B Material 0665,CAT006,SUP290,L,852.51,United States,Valid,ethanol b material 0665,Unique,Valid
MAT0666,Citric Acid A Material 0666,CAT007,SUP158,TON,3664.3,Netherlands,Valid,citric acid a material 0666,Unique,Valid
MAT0667,Calcium Carbonate B Material 0667,CAT002,SUP461,L,4804.15,India,Valid,calcium carbonate b material 0667,Unique,Valid
MAT0668,Formaldehyde Industrial Material 0668,CAT001,SUP235,BOX,4284.28,Switzerland,Valid,formaldehyde industrial material 0668,Unique,Valid
MAT0669,Sodium Hydroxide Premium Material 0669,CAT004,SUP112,DRUM,3314.38,Netherlands,Valid,sodium hydroxide premium material 0669,Unique,Valid
MAT0670,Ethylene Glycol Premium Material 0670,CAT002,SUP308,DRUM,82.54,Switzerland,Valid,ethylene glycol premium material 0670,Unique,Valid
MAT0671,Sodium Chloride B Material 0671,CAT001,SUP095,L,322.57,United Kingdom,Valid,sodium chloride b material 0671,Unique,Valid
MAT0672,Ethanol B Material 0672,CAT001,SUP342,DRUM,4198.17,Japan,Valid,ethanol b material 0672,Unique,Valid
MAT0673,Isopropyl Alcohol A Material 0673,CAT001,SUP056,BOX,4968.99,United States,Valid,isopropyl alcohol a material 0673,Unique,Valid
MAT0674,Calcium Carbonate B Material 0674,CAT008,SUP384,DRUM,1832.93,India,Valid,calcium carbonate b material 0674,Unique,Valid
MAT0675,Acetone Industrial Material 0675,CAT006,SUP189,BOX,4110.31,France,Valid,acetone industrial material 0675,Unique,Valid
MAT0676,Sodium Carbonate A Material 0676,CAT005,SUP242,L,654.01,Japan,Valid,sodium carbonate a material 0676,Unique,Valid
MAT0677,Isopropyl Alcohol Premium Material 0677,CAT009,SUP108,L,3079.67,Germany,Valid,isopropyl alcohol premium material 0677,Unique,Valid
MAT0678,Acetic Acid A Material 0678,CAT008,SUP371,DRUM,,Japan,Missing - Review Required,acetic acid a material 0678,Unique,Valid
MAT0679,Ethylene Glycol Industrial Material 0679,CAT005,SUP270,DRUM,4975.37,United Kingdom,Valid,ethylene glycol industrial material 0679,Unique,Valid
MAT0680,Hydrogen Peroxide Premium Material 0680,CAT009,SUP374,BOX,2487.9,United States,Valid,hydrogen peroxide premium material 0680,Unique,Valid
MAT0681,Formaldehyde B Material 0681,CAT005,SUP100,KG,635.13,Netherlands,Valid,formaldehyde b material 0681,Unique,Valid
MAT0682,Methanol B Material 0682,CAT010,SUP213,BOX,275.19,United Kingdom,Valid,methanol b material 0682,Unique,Valid
MAT0683,Sodium Carbonate B Material 0683,CAT001,SUP328,L,3465.58,Japan,Valid,sodium carbonate b material 0683,Unique,Valid
MAT0684,Acetone Industrial Material 0684,CAT005,SUP260,DRUM,1653.42,India,Valid,acetone industrial material 0684,Unique,Valid
MAT0685,Methanol Industrial Material 0685,CAT006,SUP203,DRUM,-768.0,India,Invalid - Review Required,methanol industrial material 0685,Unique,Valid
MAT0686,Citric Acid B Material 0686,CAT006,SUP427,TON,4615.28,Netherlands,Valid,citric acid b material 0686,Unique,Valid
MAT0687,Glycerol A Material 0687,CAT003,SUP247,L,3154.64,Switzerland,Valid,glycerol a material 0687,Unique,Valid
MAT0688,Isopropyl Alcohol Premium Material 0688,CAT007,SUP476,KG,4183.77,Japan,Valid,isopropyl alcohol premium material 0688,Unique,Valid
MAT0689,Acetic Acid Industrial Material 0689,CAT009,SUP275,KG,1080.9,United Kingdom,Valid,acetic acid industrial material 0689,Unique,Valid
MAT0690,Toluene A Material 0690,CAT003,SUP144,KG,1728.8,France,Valid,toluene a material 0690,Unique,Valid
MAT0691,Sodium Carbonate B Material 0691,CAT010,SUP311,BOX,977.53,Germany,Valid,sodium carbonate b material 0691,Unique,Valid
MAT0692,Calcium Carbonate Industrial Material 0692,CAT001,SUP140,BOX,479.65,Singapore,Valid,calcium carbonate industrial material 0692,Unique,Valid
MAT0693,Toluene Premium Material 0693,CAT005,SUP111,DRUM,1546.48,Germany,Valid,toluene premium material 0693,Unique,Valid
MAT0694,Toluene A Material 0694,CAT004,SUP468,KG,2246.68,India,Valid,toluene a material 0694,Unique,Valid
MAT0695,Glycerol B Material 0695,CAT004,SUP175,BOX,3675.58,Switzerland,Valid,glycerol b material 0695,Unique,Valid
MAT0696,Calcium Carbonate Industrial Material 0696,CAT003,SUP394,KG,4119.59,Switzerland,Valid,calcium carbonate industrial material 0696,Unique,Valid
MAT0697,Hydrogen Peroxide B Material 0697,CAT001,SUP236,BOX,3582.7,Switzerland,Valid,hydrogen peroxide b material 0697,Unique,Valid
MAT0698,Methanol A Material 0698,CAT005,SUP478,KG,3450.91,Belgium,Valid,methanol a material 0698,Unique,Valid
MAT0699,Acetone Industrial Material 0699,CAT008,SUP456,KG,560.36,Japan,Valid,acetone industrial material 0699,Unique,Valid
MAT0700,Sodium Hydroxide Industrial Material 0700,CAT004,SUP165,L,1003.1,Japan,Valid,sodium hydroxide industrial material 0700,Unique,Valid
MAT0701,Sodium Carbonate Industrial Material 0701,CAT008,SUP344,KG,1399.64,United States,Valid,sodium carbonate industrial material 0701,Unique,Valid
MAT0702,Sodium Chloride A Material 0702,CAT001,SUP491,DRUM,2820.15,Germany,Valid,sodium chloride a material 0702,Unique,Valid
MAT0703,Sulfuric Acid Industrial Material 0703,CAT009,SUP164,TON,750.71,Japan,Valid,sulfuric acid industrial material 0703,Unique,Valid
MAT0704,Acetic Acid B Material 0704,CAT003,SUP037,TON,3085.65,United Kingdom,Valid,acetic acid b material 0704,Unique,Valid
MAT0705,Sodium Carbonate Premium Material 0705,CAT001,SUP067,KG,2380.14,India,Valid,sodium carbonate premium material 0705,Potential Duplicate - Review,Valid
MAT0706,Methanol Premium Material 0706,CAT001,SUP045,BOX,1989.99,Belgium,Valid,methanol premium material 0706,Unique,Valid
MAT0707,Acetic Acid Premium Material 0707,CAT010,SUP183,TON,1695.04,Singapore,Valid,acetic acid premium material 0707,Unique,Valid
MAT0708,Sodium Carbonate A Material 0708,CAT008,SUP291,L,509.94,Netherlands,Valid,sodium carbonate a material 0708,Unique,Valid
MAT0709,Methanol Premium Material 0709,CAT005,SUP351,BOX,2379.2,Singapore,Valid,methanol premium material 0709,Unique,Valid
MAT0710,Hydrogen Peroxide Industrial Material 0710,CAT006,SUP201,L,3513.09,United Kingdom,Valid,hydrogen peroxide industrial material 0710,Unique,Valid
MAT0711,Isopropyl Alcohol Premium Material 0711,CAT008,SUP016,KG,2402.91,United Kingdom,Valid,isopropyl alcohol premium material 0711,Unique,Valid
MAT0712,Glycerol Premium Material 0712,CAT003,SUP145,TON,3041.98,United States,Valid,glycerol premium material 0712,Unique,Valid
MAT0713,Ammonium Hydroxide A Material 0713,CAT007,SUP419,KG,1663.06,Germany,Valid,ammonium hydroxide a material 0713,Unique,Valid
MAT0714,Calcium Carbonate Premium Material 0714,CAT007,SUP303,BOX,1230.95,Singapore,Valid,calcium carbonate premium material 0714,Unique,Valid
MAT0715,Sodium Carbonate B Material 0715,CAT008,SUP197,KG,1736.54,Belgium,Valid,sodium carbonate b material 0715,Unique,Valid
MAT0716,Ethylene Glycol Premium Material 0716,CAT010,SUP404,TON,2745.41,Singapore,Valid,ethylene glycol premium material 0716,Unique,Valid
MAT0717,Citric Acid A Material 0717,CAT010,SUP429,BOX,615.9,Belgium,Valid,citric acid a material 0717,Unique,Valid
MAT0718,Propylene Glycol Industrial Material 0718,CAT009,SUP050,BOX,922.06,France,Valid,propylene glycol industrial material 0718,Unique,Valid
MAT0719,Acetone A Material 0719,CAT010,SUP395,BOX,1670.67,India,Valid,acetone a material 0719,Unique,Valid
MAT0720,Acetone B Material 0720,CAT003,SUP455,DRUM,4521.12,India,Valid,acetone b material 0720,Unique,Valid
MAT0721,Hydrogen Peroxide B Material 0721,CAT008,SUP273,TON,1980.41,Belgium,Valid,hydrogen peroxide b material 0721,Unique,Valid
MAT0722,Propylene Glycol B Material 0722,CAT004,SUP349,TON,1533.69,Japan,Valid,propylene glycol b material 0722,Unique,Valid
MAT0723,Ethylene Glycol Industrial Material 0723,CAT002,SUP299,KG,3076.88,Switzerland,Valid,ethylene glycol industrial material 0723,Unique,Valid
MAT0724,Xylene B Material 0724,CAT005,SUP032,TON,4510.32,India,Valid,xylene b material 0724,Unique,Valid
MAT0725,Sodium Hydroxide Industrial Material 0725,CAT002,SUP441,TON,4335.11,Singapore,Valid,sodium hydroxide industrial material 0725,Unique,Valid
MAT0726,Ethylene Glycol Premium Material 0726,CAT006,SUP365,BOX,2059.86,France,Valid,ethylene glycol premium material 0726,Unique,Valid
MAT0727,Sodium Carbonate B Material 0727,CAT003,SUP244,L,981.72,France,Valid,sodium carbonate b material 0727,Unique,Valid
