material_id,material_name,category_id,supplier_id,unit,price,country
MAT1576,Ammonium Hydroxide Industrial Material 1576,CAT006,SUP358,DRUM,2542.05,India
MAT1577,Toluene Premium Material 1577,CAT010,SUP249,TON,438.31,United States
MAT1578,Ammonium Hydroxide B Material 1578,CAT005,SUP380,DRUM,1093.31,United Kingdom
MAT1579,Hydrogen Peroxide A Material 1579,CAT004,SUP358,BOX,3267.05,Netherlands
MAT1580,Methanol A Material 1580,CAT008,SUP429,KG,1387.98,Belgium
MAT1581,Xylene Industrial Material 1581,CAT002,SUP031,TON,4280.14,France
MAT1582,Glycerol A Material 1582,CAT007,SUP197,BOX,269.86,Singapore
MAT1583,Xylene B Material 1583,,SUP273,KG,3318.99,India
MAT1584,Sodium Carbonate Industrial Material 1584,CAT001,SUP466,DRUM,3784.67,United Kingdom
MAT1585,Sodium Chloride B Material 1585,CAT001,SUP175,DRUM,2198.68,France
MAT1586,Ethanol A Material 1586,CAT009,SUP199,TON,4299.64,Switzerland
MAT1587,Propylene Glycol Premium Material 1587,CAT010,SUP369,DRUM,3856.61,Japan
MAT1588,Citric Acid Premium Material 1588,CAT008,SUP382,L,702.77,India
MAT1589,Sodium Chloride Industrial Material 1589,CAT002,SUP128,DRUM,1514.33,Belgium
MAT1590,Xylene A Material 1590,CAT010,SUP141,TON,1380.3,Japan
MAT1591,Formaldehyde A Material 1591,CAT002,SUP158,DRUM,3320.84,Japan
MAT1592,Citric Acid Premium Material 1592,CAT008,SUP009,BOX,93.91,India
MAT1593,Toluene Premium Material 1593,CAT009,SUP112,BOX,339.99,Germany
MAT1594,Sodium Chloride Industrial Material 1594,CAT002,SUP226,L,1327.13,Japan
MAT1595,Sodium Chloride Premium Material 1595,CAT003,SUP117,l,777.16,Belgium
MAT1596,Ethanol B Material 1596,CAT002,SUP336,KG,962.06,Switzerland
MAT1597,Propylene Glycol Industrial Material 1597,CAT001,SUP284,Liter,351.02,Japan
MAT1598,Sodium Chloride A Material 1598,CAT006,SUP277,KG,3022.87,United Kingdom
MAT1599,Methanol A Material 1599,CAT009,SUP228,KG,2579.63,Singapore
MAT1600,Sulfuric Acid Industrial Material 1600,CAT010,SUP191,BOX,403.4,France
MAT1601,Calcium Carbonate B Material 1601,CAT001,SUP168,DRUM,3951.41,United Kingdom
MAT1602,Ethylene Glycol Industrial Material 1602,CAT008,SUP483,TON,3128.49,United States
MAT1603,Toluene A Material 1603,CAT005,SUP477,L,4563.77,India
MAT1604,Methanol B Material 1604,CAT006,SUP262,DRUM,3928.16,United Kingdom
MAT1605,Sulfuric Acid Premium Material 1605,CAT010,SUP017,L,1936.39,Germany
MAT1606,Acetone B Material 1606,CAT010,SUP258,DRUM,-893.0,France
MAT1607,Sodium Carbonate A Material 1607,CAT009,SUP409,KG,3055.15,Switzerland
MAT1608,ammonium hydroxide premium material 1608,CAT006,SUP138,L,4188.24,Japan
MAT1609,Hydrochloric Acid Industrial Material 1609,CAT004,SUP410,TON,1192.91,United Kingdom
MAT1610,Methanol B Material 1610,CAT008,SUP376,BOX,1841.31,United Kingdom
MAT1611,Sodium Carbonate A Material 1611,CAT006,SUP335,BOX,3045.83,Netherlands
MAT1612,Ethylene Glycol B Material 1612,CAT010,SUP424,L,4632.3,Singapore
MAT1613,Ethylene Glycol B Material 1613,CAT010,SUP134,TON,1740.78,Germany
MAT1614,Acetone Premium Material 1614,CAT007,SUP259,L,2901.26,Singapore
MAT1615,Citric Acid Premium Material 1615,CAT001,SUP086,KG,2122.2,Switzerland
MAT1616,Glycerol A Material 1616,CAT003,SUP446,KG,4177.6,India
MAT1617,Citric Acid A Material 1617,CAT003,SUP264,DRUM,4597.18,France
MAT1618,Toluene B Material 1618,CAT007,SUP357,DRUM,1245.1,Japan
MAT1619,Methanol Industrial Material 1619,CAT006,SUP303,DRUM,3102.32,India
MAT1620,Acetone Industrial Material 1620,CAT008,SUP467,BOX,3172.62,France
MAT1621,Calcium Carbonate Premium Material 1621,CAT003,SUP376,L,3632.35,Belgium
MAT1622,Ammonium Hydroxide A Material 1622,CAT003,SUP459,KG,2988.09,United Kingdom
MAT1623,propylene glycol premium material 1623,CAT006,SUP225,L,2567.9,Belgium
MAT1624,Sodium Chloride A Material 1624,CAT004,SUP153,BOX,1738.53,Belgium
MAT1625,AMMONIUM HYDROXIDE PREMIUM MATERIAL 1625,CAT005,SUP166,BOX,1626.96,United States
MAT1626,Hydrogen Peroxide A Material 1626 ,CAT004,SUP221,DRUM,1427.37,Belgium
MAT1627,Isopropyl Alcohol A Material 1627,CAT006,SUP146,L,636.83,Japan
MAT1628,Glycerol Premium Material 1628,CAT004,SUP454,L,1477.97,Japan
MAT1629,Formaldehyde A Material 1629,CAT004,SUP342,TON,747.97,Singapore
MAT1630,Sodium Carbonate B Material 1630,,SUP307,KG,4801.29,Switzerland
MAT1631,Sodium Carbonate B Material 1631,CAT001,SUP251,KG,1879.23,Japan
MAT1632,Acetic Acid Premium Material 1632,CAT008,SUP267,L,4163.64,Japan
MAT1633,Methanol A Material 1633,CAT008,SUP456,BOX,2491.61,Germany
MAT1634,Hydrogen Peroxide Industrial Material 1634,CAT002,SUP496,TON,4028.02,Singapore
MAT1635,Acetone Industrial Material 1635,CAT003,SUP260,TON,1416.73,Switzerland
MAT1636,Acetone Industrial Material 1636,CAT001,SUP222,KG,4665.22,Switzerland
MAT1637,Isopropyl Alcohol B Material 1637,CAT009,SUP339,KG,4748.45,India
MAT1638,Hydrochloric Acid B Material 1638,,SUP193,L,3383.07,Japan
MAT1639,Glycerol B Material 1639,CAT008,SUP417,L,3681.13,Japan
MAT1640,Hydrogen Peroxide B Material 1640,CAT002,SUP487,Drum,4292.93,Singapore
MAT1641,Sodium Hydroxide Premium Material 1641,CAT002,SUP252,DRUM,3075.53,United States
MAT1642,Ethanol Premium Material 1642,CAT005,SUP315,BOX,3173.58,Singapore
MAT1643,Toluene Premium Material 1643,CAT009,SUP337,L,4395.55,Singapore
MAT1644,Calcium Carbonate Premium Material 1644,CAT008,SUP408,BOX,3009.32,Switzerland
MAT1645,Glycerol Industrial Material 1645,CAT002,SUP113,KG,4816.45,Japan
MAT1646,Ethylene Glycol Premium Material 1646,,SUP127,BOX,623.3,Netherlands
MAT1647,Isopropyl Alcohol A Material 1647,CAT006,SUP357,BOX,3538.85,Netherlands
MAT1648,Glycerol Premium Material 1648,CAT004,SUP015,ton,1376.22,Singapore
MAT1649,Ethylene Glycol A Material 1649,CAT009,SUP396,TON,1344.95,United Kingdom
MAT1650,Ethylene Glycol Premium Material 1650,CAT008,SUP218,BOX,1340.46,India
MAT1651,Sodium Chloride Premium Material 1651,CAT004,SUP174,KG,1577.13,France
MAT1652,Hydrochloric Acid B Material 1652,CAT009,SUP106,KG,4742.0,Belgium
MAT1653,Formaldehyde Industrial Material 1653,CAT003,SUP310,DRUM,148.6,India
MAT1654,Xylene A Material 1654,CAT006,SUP468,TON,3845.87,Switzerland
MAT1655,Acetone A Material 1655 ,CAT009,SUP108,TON,2700.59,United States
MAT1656,Sodium Carbonate Premium Material 1656,CAT004,SUP149,L,4557.74,United Kingdom
MAT1657,Ethylene Glycol B Material 1657,CAT009,SUP376,L,4703.07,India
MAT1658,Sodium Hydroxide A Material 1658,CAT009,SUP204,BOX,259.31,Japan
MAT1659,Calcium Carbonate A Material 1659,CAT004,SUP324,L,217.2,Germany
MAT1660,Xylene Premium Material 1660,,SUP419,TON,4316.82,Germany
MAT1661,Acetone Premium Material 1661,CAT001,SUP008,DRUM,3044.12,United States
MAT1662,Methanol Premium Material 1662,CAT004,SUP426,DRUM,4303.55,United Kingdom
MAT1663,Ethylene Glycol A Material 1663,CAT005,SUP141,BOX,1053.2,Japan
MAT1664,Acetic Acid Premium Material 1664,CAT007,SUP150,BOX,510.66,France
MAT1665,Sodium Carbonate Industrial Material 1665,CAT008,SUP146,DRUM,2557.64,France
MAT1666,Sodium Hydroxide Premium Material 1666,CAT007,SUP488,TON,3825.37,Germany
MAT1667,Propylene Glycol B Material 1667,CAT010,SUP500,KG,2016.88,Singapore
MAT1668,Propylene Glycol Industrial Material 1668,CAT008,SUP289,KG,3231.95,United Kingdom
MAT1669,Hydrogen Peroxide A Material 1669,CAT002,SUP288,L,1078.03,Netherlands
MAT1670,Acetic Acid B Material 1670,CAT002,SUP073,BOX,3101.62,Netherlands
MAT1671,Ammonium Hydroxide B Material 1671,CAT001,SUP393,BOX,1297.52,Japan
MAT1672,Isopropyl Alcohol B Material 1672,CAT001,SUP165,DRUM,3013.71,India
MAT1673,Sodium Chloride B Material 1673,CAT009,SUP407,BOX,2750.66,United Kingdom
MAT1674,Hydrochloric Acid Industrial Material 1674,CAT008,SUP363,BOX,2596.43,Germany
MAT1675,Methanol Premium Material 1675,CAT002,SUP193,L,,United States
MAT1676,Ammonium Hydroxide A Material 1676,CAT003,SUP102,BOX,4355.26,Germany
MAT1677,Ethanol Premium Material 1677,CAT008,SUP088,DRUM,2461.61,Switzerland
MAT1678,Ethylene Glycol Premium Material 1678,CAT001,SUP152,KG,2205.62,Japan
MAT1679,Sodium Chloride Industrial Material 1679,CAT010,SUP456,TON,2840.86,United States
MAT1680,Hydrogen Peroxide Industrial Material 1680,CAT009,SUP351,L,4023.93,United Kingdom
MAT1681,ammonium hydroxide industrial material 1681,CAT008,SUP237,L,4684.2,United States
MAT1682,Citric Acid Premium Material 1682,CAT001,SUP163,BOX,937.17,Netherlands
MAT1683,Acetone A Material 1683,CAT005,SUP360,L,1036.37,Germany
MAT1684,Sodium Carbonate Premium Material 1684,CAT006,SUP049,KG,3143.62,Belgium
MAT1685,Citric Acid A Material 1685,CAT006,SUP326,DRUM,4422.55,United Kingdom
MAT1686,Sodium Hydroxide B Material 1686,CAT005,SUP146,BOX,2943.12,Japan
MAT1687,Toluene Premium Material 1687,CAT005,SUP288,Drum,3225.92,Singapore
MAT1688,Acetone B Material 1688,CAT002,SUP375,L,1435.93,Japan
MAT1689,Acetic Acid A Material 1689,CAT003,SUP409,DRUM,2957.22,France
MAT1690,Isopropyl Alcohol Industrial Material 1690,CAT010,SUP343,BOX,1086.07,India
MAT1691,Hydrochloric Acid B Material 1691,CAT002,SUP476,DRUM,775.13,United States
MAT1692,Glycerol A Material 1692,CAT006,SUP040,KG,728.03,Netherlands
MAT1693,Ethylene Glycol Premium Material 1693,CAT006,SUP155,DRUM,3812.04,Singapore
MAT1694,Sodium Carbonate Premium Material 1694,CAT007,SUP397,BOX,3545.91,United Kingdom
MAT1695,Calcium Carbonate Industrial Material 1695,CAT009,SUP041,DRUM,4218.85,United States
MAT1696,Sodium Chloride B Material 1696,CAT007,SUP287,BOX,2475.96,Japan
MAT1697,Methanol Premium Material 1697,CAT006,SUP092,KG,4337.39,Netherlands
MAT1698,Toluene Premium Material 1698,CAT004,SUP316,DRUM,4387.66,Singapore
MAT1699,Xylene Industrial Material 1699,CAT003,SUP478,KG,1019.39,United Kingdom
MAT1700,Ammonium Hydroxide B Material 1700,CAT001,SUP301,TON,1675.84,United Kingdom
MAT1701,Sodium Chloride A Material 1701,CAT010,SUP140,KG,3253.73,Netherlands
MAT1702,Xylene A Material 1702,CAT005,SUP141,KG,4857.15,India
MAT1703,Glycerol Premium Material 1703,CAT008,SUP089,BOX,3762.18,Switzerland
MAT1704,Methanol A Material 1704,CAT006,SUP015,DRUM,4476.61,United States
MAT1705,Citric Acid B Material 1705,CAT002,SUP215,KG,327.44,India
MAT1706,Isopropyl Alcohol A Material 1706,CAT009,SUP143,l,3292.77,India
MAT1707,Isopropyl Alcohol Industrial Material 1707,CAT003,SUP464,drum,3624.57,United Kingdom
MAT1708,Ammonium Hydroxide A Material 1708,CAT007,SUP214,KG,371.53,Switzerland
MAT1709,Hydrogen Peroxide Industrial Material 1709,CAT002,SUP089,BOX,270.32,Belgium
MAT1710,Sulfuric Acid Premium Material 1710,CAT003,SUP326,KG,1590.26,Switzerland
MAT1711,Toluene A Material 1711,CAT006,SUP239,DRUM,4188.72,Germany
MAT1712,Acetic Acid Premium Material 1712,CAT002,SUP060,KG,953.38,Germany
MAT1713,Citric Acid Industrial Material 1713,CAT010,SUP321,KG,3845.28,India
MAT1714,Sulfuric Acid Industrial Material 1714,CAT008,SUP042,L,1573.52,Singapore
MAT1715,Hydrogen Peroxide Industrial Material 1715,CAT001,SUP195,TON,931.12,United States
MAT1716,Acetic Acid Industrial Material 1716,CAT007,SUP116,L,1400.36,Singapore
MAT1717,Citric Acid Industrial Material 1717,CAT005,SUP358,BOX,1359.5,Netherlands
MAT1718,Toluene Industrial Material 1718,CAT006,SUP396,Drum,2275.88,United States
MAT1719,Ethanol Premium Material 1719,CAT003,SUP276,DRUM,1092.78,France
MAT1720,Toluene Industrial Material 1720,CAT004,SUP176,DRUM,2780.48,Japan
MAT1721,Acetone B Material 1721,CAT005,SUP112,BOX,1341.19,Germany
MAT1722,Ammonium Hydroxide B Material 1722,CAT008,SUP072,BOX,2954.76,United Kingdom
MAT1723,Acetic Acid Premium Material 1723,CAT010,SUP462,KG,1645.74,Germany
MAT1724,Toluene A Material 1724,CAT003,SUP216,BOX,1706.83,Germany
MAT1725,Citric Acid Industrial Material 1725,CAT005,SUP084,BOX,2756.55,India
MAT1726,Propylene Glycol Premium Material 1726,CAT010,SUP295,BOX,3668.23,Netherlands
MAT1727,Hydrochloric Acid Industrial Material 1727,CAT006,SUP308,TON,2438.66,France
MAT1728,Calcium Carbonate A Material 1728,CAT004,SUP391,DRUM,583.88,France
MAT1729,Sodium Chloride Premium Material 1729,CAT010,SUP015,L,2585.41,Japan
MAT1730,Formaldehyde B Material 1730,CAT010,SUP385,L,692.96,United Kingdom
MAT1731,Ethanol A Material 1731,CAT005,SUP406,L,4017.37,Netherlands
MAT1732,Xylene B Material 1732,CAT008,SUP001,L,1042.01,United States
MAT1733,Calcium Carbonate Industrial Material 1733,CAT002,SUP095,L,4295.92,France
MAT1734,Acetone B Material 1734,CAT003,SUP351,DRUM,4236.06,United Kingdom
MAT1735,SODIUM HYDROXIDE PREMIUM MATERIAL 1735,CAT003,SUP177,KG,2380.46,France
MAT1736,Sulfuric Acid Premium Material 1736,CAT007,SUP426,BOX,3545.81,Germany
MAT1737,Xylene B Material 1737,CAT006,SUP391,L,2029.42,United Kingdom
MAT1738,Calcium Carbonate Premium Material 1738,CAT010,SUP202,DRUM,404.7,Netherlands
MAT1739,Acetic Acid A Material 1739,CAT004,SUP454,DRUM,931.89,Singapore
MAT1740,Toluene Industrial Material 1740,,SUP257,KG,3072.3,France
MAT1741,Acetone B Material 1741,CAT003,SUP256,L,269.03,Japan
MAT1742,Ethylene Glycol A Material 1742,CAT006,SUP197,L,2157.27,Japan
MAT1743,Calcium Carbonate Premium Material 1743,CAT008,SUP018,TON,4794.64,France
MAT1744,Citric Acid B Material 1744,CAT007,SUP350,DRUM,4179.45,Netherlands
MAT1745,Acetone Industrial Material 1745,CAT002,SUP336,BOX,4027.57,India
MAT1746,Citric Acid Industrial Material 1746,CAT003,SUP295,drum,1950.75,Netherlands
MAT1747,Sodium Hydroxide Premium Material 1747,CAT007,SUP217,KG,1549.62,Japan
MAT1748,Methanol Premium Material 1748,CAT009,SUP191,BOX,3574.52,Switzerland
MAT1749,Toluene A Material 1749,CAT003,SUP218,DRUM,3810.07,Germany
MAT1750,Hydrogen Peroxide A Material 1750,CAT006,SUP486,drum,1326.29,Switzerland
MAT1751,FORMALDEHYDE PREMIUM MATERIAL 1751,CAT007,SUP025,BOX,1444.48,Germany
MAT1752,Glycerol Premium Material 1752,CAT006,SUP026,DRUM,3447.62,Japan
MAT1753,Ethylene Glycol Industrial Material 1753,CAT005,SUP393,KG,2736.61,United States
MAT1754,Calcium Carbonate Industrial Material 1754,CAT007,SUP009,BOX,1656.93,India
MAT1755,Formaldehyde A Material 1755,CAT006,SUP375,KG,2679.78,France
MAT1756,Hydrochloric Acid B Material 1756,CAT002,SUP274,KG,673.97,United States
MAT1757,Glycerol Premium Material 1757,CAT005,SUP177,BOX,3460.51,Singapore
MAT1758,Ammonium Hydroxide Premium Material 1758,CAT001,SUP040,TON,1895.34,United States
MAT1759,Formaldehyde A Material 1759,CAT007,SUP263,KG,1721.98,Japan
MAT1760,Ethylene Glycol Premium Material 1760,CAT001,SUP095,TON,3621.89,Germany
MAT1761,Ethylene Glycol A Material 1761,CAT004,SUP293,TON,4974.85,Belgium
MAT1762,Ammonium Hydroxide B Material 1762,CAT001,SUP192,DRUM,2390.95,France
MAT1763,Sodium Chloride B Material 1763,CAT005,SUP257,KG,,United States
MAT1764,Calcium Carbonate Industrial Material 1764,CAT001,SUP209,L,142.66,France
MAT1765,Hydrogen Peroxide Industrial Material 1765,CAT005,SUP237,DRUM,3961.78,United Kingdom
MAT1766,Methanol B Material 1766,CAT004,SUP010,TON,1144.24,Belgium
MAT1767,Calcium Carbonate Premium Material 1767,CAT010,SUP216,DRUM,1677.32,France
MAT1768,Glycerol A Material 1768,CAT006,SUP175,TON,1764.51,Netherlands
MAT1769,Hydrogen Peroxide Premium Material 1769,CAT008,SUP108,DRUM,3503.74,France
MAT1770,Sodium Chloride Premium Material 1770,CAT001,SUP339,DRUM,4840.23,Netherlands
MAT1771,Sodium Carbonate Industrial Material 1771,CAT002,SUP107,DRUM,1877.5,Japan
MAT1772,Isopropyl Alcohol Premium Material 1772,CAT008,SUP016,L,,United States
MAT1773,Formaldehyde Industrial Material 1773,CAT010,SUP221,box,4979.34,India
MAT1774,Calcium Carbonate Premium Material 1774,CAT004,SUP193,DRUM,701.9,Belgium
MAT1775,Methanol A Material 1775,CAT007,SUP112,L,4961.05,Belgium
MAT1776,Calcium Carbonate B Material 1776,CAT003,SUP393,BOX,2772.85,United Kingdom
MAT1777,Sulfuric Acid Premium Material 1777,CAT010,SUP143,TON,3863.97,Germany
MAT1778,Isopropyl Alcohol Premium Material 1778,CAT004,SUP440,box,2499.42,Netherlands
MAT1779,Calcium Carbonate Premium Material 1779,CAT003,SUP474,L,2030.27,India
MAT1780,Sodium Carbonate Industrial Material 1780,CAT008,SUP336,L,3432.59,Germany
MAT1781,Xylene Premium Material 1781,,SUP211,L,3200.26,Belgium
MAT1782,Hydrochloric Acid B Material 1782,CAT010,SUP318,DRUM,4994.6,Belgium
MAT1783,Acetic Acid Premium Material 1783,CAT001,SUP167,DRUM,1287.21,Belgium
MAT1784,Glycerol A Material 1784,CAT006,SUP012,DRUM,,France
MAT1785,Sodium Carbonate B Material 1785,CAT003,SUP235,TON,3629.15,Singapore
MAT1786,Citric Acid Premium Material 1786,CAT004,SUP166,L,1500.26,India
MAT1787,Sulfuric Acid Premium Material 1787,CAT008,SUP126,DRUM,2246.08,Singapore
MAT1788,Citric Acid Premium Material 1788,CAT009,SUP329,KG,4028.25,United Kingdom
MAT1789,Citric Acid B Material 1789,CAT008,SUP370,KG,84.07,India
MAT1790,Ethylene Glycol Premium Material 1790,CAT007,SUP037,BOX,4790.0,Switzerland
MAT1791,Methanol A Material 1791,CAT008,SUP247,KG,1500.17,France
MAT1792,Ethanol Industrial Material 1792,CAT007,SUP367,DRUM,3164.88,Netherlands
MAT1793,Ethylene Glycol A Material 1793,CAT002,SUP075,TON,3801.81,Belgium
MAT1794,Methanol B Material 1794,CAT006,SUP212,TON,752.65,Singapore
MAT1795,Glycerol B Material 1795,CAT005,SUP050,TON,3228.08,Germany
MAT1796,Propylene Glycol Premium Material 1796,CAT004,SUP388,TON,1745.09,Netherlands
MAT1797,Isopropyl Alcohol Premium Material 1797,CAT005,SUP291,TON,2992.42,United States
MAT1798,Hydrogen Peroxide Industrial Material 1798,CAT001,SUP114,TON,2839.52,Japan
MAT1799,Calcium Carbonate B Material 1799,CAT010,SUP325,TON,2402.66,Netherlands
MAT1800,Calcium Carbonate B Material 1800,CAT003,SUP076,DRUM,1497.05,France
MAT1801,Sodium Chloride B Material 1801,CAT001,SUP436,l,2936.99,United States
MAT1802,Acetic Acid A Material 1802,CAT005,SUP187,DRUM,3740.01,Switzerland
MAT1803,Xylene Premium Material 1803,CAT010,SUP461,L,4863.4,United States
MAT1804,Acetic Acid Industrial Material 1804,CAT009,SUP192,BOX,4333.77,Netherlands
MAT1805,Citric Acid Premium Material 1805,CAT003,SUP248,BOX,120.45,Germany
MAT1806,Isopropyl Alcohol B Material 1806,CAT005,SUP106,L,792.94,Belgium
MAT1807,Methanol B Material 1807,CAT006,SUP256,BOX,2868.57,India
MAT1808,Ammonium Hydroxide B Material 1808,CAT004,SUP187,KG,2022.53,Germany
MAT1809,Isopropyl Alcohol A Material 1809,CAT005,SUP284,DRUM,4240.7,Switzerland
MAT1810,Acetone A Material 1810,CAT008,SUP291,DRUM,1277.46,Japan
MAT1811,Citric Acid B Material 1811,CAT004,SUP354,BOX,928.28,Belgium
MAT1812,Sodium Chloride Industrial Material 1812,CAT002,SUP381,L,3680.02,Germany
MAT1813,Hydrogen Peroxide Industrial Material 1813,CAT001,SUP107,L,1257.51,Belgium
MAT1814,Glycerol Premium Material 1814,CAT002,SUP275,KG,1628.35,Germany
MAT1815,Sulfuric Acid Premium Material 1815,CAT002,SUP227,KG,2406.38,Germany
MAT1816,Sodium Carbonate B Material 1816,CAT010,SUP250,TON,2868.18,Belgium
MAT1817,Ethylene Glycol A Material 1817,CAT008,SUP399,L,2965.24,Belgium
MAT1818,Propylene Glycol A Material 1818,CAT005,SUP387,BOX,3026.7,Netherlands
MAT1819,Citric Acid Industrial Material 1819,CAT009,SUP248,DRUM,1454.59,Japan
MAT1820,Sodium Chloride B Material 1820,CAT006,SUP141,DRUM,2540.16,Netherlands
MAT1821,Methanol B Material 1821,CAT008,SUP004,TON,4472.17,Switzerland
MAT1822,Glycerol Premium Material 1822,CAT003,SUP092,KG,3814.17,Japan
MAT1823,Methanol Premium Material 1823,CAT006,SUP327,DRUM,4121.66,Singapore
MAT1824,Methanol B Material 1824,CAT004,SUP158,DRUM,1561.65,Switzerland
MAT1825,Glycerol A Material 1825,CAT005,SUP475,DRUM,1090.95,United States
MAT1826,Isopropyl Alcohol B Material 1826,CAT004,SUP393,BOX,3939.77,United States
MAT1827,Formaldehyde B Material 1827,CAT006,SUP490,DRUM,4906.71,Belgium
MAT1828,Ethylene Glycol Industrial Material 1828,CAT004,SUP478,TON,2386.31,Japan
MAT1829,Toluene B Material 1829,CAT005,SUP171,TON,4154.69,United Kingdom
MAT1830,Propylene Glycol Industrial Material 1830,CAT007,SUP289,BOX,3825.34,India
MAT1831,Xylene A Material 1831,CAT007,SUP182,L,4876.18,Japan
MAT1832,Sodium Hydroxide B Material 1832,CAT004,SUP339,TON,1509.24,United Kingdom
MAT1833,Sodium Hydroxide Industrial Material 1833,CAT007,SUP405,BOX,1662.14,Switzerland
MAT1834,Sulfuric Acid B Material 1834,CAT010,SUP258,BOX,4289.2,Germany
MAT1835,Acetone B Material 1835,CAT003,SUP167,BOX,4710.4,Belgium
MAT1836,Glycerol A Material 1836,CAT007,SUP353,BOX,,Belgium
MAT1837,Acetic Acid Premium Material 1837,CAT001,SUP052,KG,3216.16,Japan
MAT1838,Sodium Carbonate Industrial Material 1838,CAT008,SUP473,TON,599.6,United States
MAT1839,Acetone Industrial Material 1839,CAT007,SUP423,L,4376.06,Belgium
MAT1840,Calcium Carbonate B Material 1840,CAT009,SUP046,BOX,1263.87,Belgium
MAT1841,Sodium Carbonate Industrial Material 1841,CAT009,SUP272,TON,3463.37,United States
MAT1842,Acetone Industrial Material 1842,CAT006,SUP464,box,3749.0,Singapore
MAT1843,Citric Acid Industrial Material 1843,CAT008,SUP117,BOX,1842.91,Singapore
MAT1844,Sodium Chloride Industrial Material 1844,CAT010,SUP383,Kg,744.34,France
MAT1845,Ethylene Glycol Premium Material 1845,CAT008,SUP409,KG,4166.79,India
MAT1846,Ammonium Hydroxide Industrial Material 1846,CAT001,SUP290,BOX,4978.49,Switzerland
MAT1847,Isopropyl Alcohol Premium Material 1847,CAT005,SUP295,TON,3190.15,Germany
MAT1848,Acetic Acid A Material 1848,CAT009,SUP400,KG,2682.22,Switzerland
MAT1849,Acetone Premium Material 1849,CAT010,SUP333,L,3771.94,France
MAT1850,Sodium Chloride Premium Material 1850,CAT008,SUP456,L,3269.7,Germany
MAT1851,Citric Acid Industrial Material 1851,CAT008,SUP271,BOX,4452.52,France
MAT1852,Acetic Acid Industrial Material 1852,CAT001,SUP320,BOX,143.41,Singapore
MAT1853,Isopropyl Alcohol Premium Material 1853,CAT003,SUP133,L,2942.66,United Kingdom
MAT1854,Sodium Carbonate Premium Material 1854,CAT004,SUP395,DRUM,4630.51,Belgium
MAT1855,Hydrogen Peroxide B Material 1855,CAT003,SUP106,TON,948.85,India
MAT1856,Sodium Carbonate A Material 1856,CAT003,SUP277,TON,4775.57,United Kingdom
MAT1857,Isopropyl Alcohol B Material 1857,CAT004,SUP104,TON,858.28,Japan
MAT1858,Hydrochloric Acid B Material 1858,CAT006,SUP014,L,4394.31,Netherlands
MAT1859,Methanol Premium Material 1859,CAT001,SUP228,L,1933.06,Netherlands
MAT1860,Propylene Glycol Premium Material 1860,CAT004,SUP106,BOX,2971.58,Germany
MAT1861,Acetone B Material 1861,CAT009,SUP468,DRUM,3636.37,Germany
MAT1862,Citric Acid B Material 1862,CAT002,SUP482,BOX,3716.18,United Kingdom
MAT1863,Isopropyl Alcohol Premium Material 1863,CAT004,SUP108,KG,4008.97,United Kingdom
MAT1864,Glycerol Industrial Material 1864,CAT009,SUP058,BOX,129.92,France
MAT1865,Ethylene Glycol Premium Material 1865,CAT002,SUP182,TON,4731.37,Germany
MAT1866,Ethylene Glycol Industrial Material 1866,CAT004,SUP360,KG,3269.64,France
MAT1867,Glycerol A Material 1867,CAT005,SUP374,TON,274.58,Singapore
MAT1868,Citric Acid A Material 1868,CAT003,SUP266,L,744.09,Netherlands
MAT1869,Ethanol A Material 1869,CAT010,SUP411,l,4338.41,Japan
MAT1870,Toluene Premium Material 1870,CAT003,SUP215,L,914.46,Switzerland
MAT1871,Hydrogen Peroxide B Material 1871,CAT006,SUP451,KG,3943.46,India
MAT1872,Glycerol B Material 1872,CAT005,SUP207,TON,4549.46,Japan
MAT1873,Formaldehyde Industrial Material 1873,CAT001,SUP402,KG,1691.33,Netherlands
MAT1874,Ethanol B Material 1874,CAT007,SUP024,DRUM,1916.33,Belgium
MAT1875,Ammonium Hydroxide B Material 1875,CAT003,SUP052,KG,1775.9,Singapore
MAT1876,Acetone Premium Material 1876,CAT002,SUP058,BOX,2348.94,France
MAT1877,Sodium Carbonate Premium Material 1877,CAT003,SUP439,DRUM,4056.65,India
MAT1878,Calcium Carbonate Premium Material 1878,CAT008,SUP461,TON,684.58,Switzerland
MAT1879,Toluene A Material 1879,CAT008,SUP253,DRUM,1021.62,Singapore
MAT1880,Ammonium Hydroxide B Material 1880,CAT003,SUP116,KG,3728.77,France
MAT1881,Calcium Carbonate A Material 1881,CAT004,SUP116,Tonne,963.9,Japan
MAT1882,Isopropyl Alcohol Premium Material 1882,CAT010,SUP267,DRUM,2906.98,Japan
MAT1883,Hydrogen Peroxide Industrial Material 1883,CAT007,SUP192,L,,India
MAT1884,Xylene A Material 1884,CAT004,SUP094,KG,757.62,India
MAT1885,Hydrochloric Acid B Material 1885,CAT007,SUP166,Kilogram,2881.83,Netherlands
MAT1886,Toluene B Material 1886,CAT010,SUP208,BOX,4963.86,Netherlands
MAT1887,Formaldehyde Industrial Material 1887,CAT009,SUP226,KG,3737.55,Switzerland
MAT1888,Isopropyl Alcohol Industrial Material 1888,CAT003,SUP131,TON,4044.59,Netherlands
MAT1889,Sodium Carbonate Premium Material 1889,CAT002,SUP343,TON,3828.18,Japan
MAT1890,Acetone Industrial Material 1890,CAT007,SUP329,KG,4825.53,United States
