purchase_id,material_id,supplier_id,purchase_date,quantity,total_amount
PO01659,MAT1927,SUP276,2025-06-21,920.05,1858464.2
PO01660,MAT1801,SUP436,2025-10-22,217.06,637503.05
PO01661,MAT1351,SUP057,2025-03-13,530.57,293718.25
PO01662,MAT0465,SUP392,2025-06-27,710.49,1376929.62
PO01663,MAT1901,SUP074,2025-04-19,739.68,3048280.45
PO01664,MAT0112,SUP316,2025-07-14,837.98,2504671.94
PO01665,MAT1990,SUP201,2025-05-10,208.18,168174.05
PO01666,MAT0148,SUP461,2025-05-27,879.88,1984252.58
PO01667,MAT0755,SUP129,2025-01-08,630.64,137801.15
PO01668,MAT0777,SUP360,2025-04-05,68.39,8282.71
PO01669,MAT1325,SUP351,2025-01-09,886.63,3863729.62
PO01670,MAT0413,SUP313,2026-06-17,252.3,985700.78
PO01671,MAT1369,SUP211,2025-09-26,494.64,1111787.49
PO01672,MAT0905,SUP154,2025-07-28,720.37,3492836.41
PO01673,MAT1912,SUP125,2026-04-20,351.56,878945.7
PO01674,MAT0264,SUP352,2026-06-30,173.41,746843.92
PO01675,MAT1646,SUP127,2026-04-28,409.99,255546.77
PO01676,MAT1648,SUP015,2025-03-31,668.51,920016.83
PO01677,MAT1657,SUP376,2025-07-01,789.05,3710957.38
PO01678,MAT1530,SUP475,2025-12-25,485.28,744720.39
PO01679,MAT0224,SUP265,2025-11-25,267.74,744841.97
PO01680,MAT0858,SUP272,2026-01-07,566.42,1469089.57
PO01681,MAT0715,SUP197,2025-09-30,489.0,849168.06
PO01682,MAT0044,SUP068,2026-01-24,163.21,312507.98
PO01683,MAT0808,SUP043,2026-08-08,942.72,3561351.05
PO01684,MAT1630,SUP307,2025-11-30,151.02,725090.82
PO01685,MAT0798,SUP300,2025-04-03,515.82,164536.26
PO01686,MAT1720,SUP176,2026-04-10,388.59,1080466.72
PO01687,MAT1748,SUP191,2026-07-22,248.68,888911.63
PO01688,MAT0480,SUP324,2025-04-15,398.57,1623208.21
PO01689,MAT1855,SUP106,2026-07-17,870.34,825822.11
PO01690,MAT0092,SUP338,2026-03-27,960.75,3475157.65
PO01691,MAT0941,SUP094,2026-04-26,183.79,806494.41
PO01692,MAT1430,SUP119,2026-04-14,690.61,2461762.22
PO01693,MAT1189,SUP085,2025-07-23,448.47,566139.56
PO01694,MAT0485,SUP092,2025-08-11,926.54,4397470.02
PO01695,MAT0240,SUP422,2026-08-20,966.95,3686032.74
PO01696,MAT0249,SUP324,2025-01-30,332.56,1050114.74
PO01697,MAT0876,SUP218,2025-06-26,163.64,424734.17
PO01698,MAT1198,SUP329,2026-08-04,910.55,366596.54
PO01699,MAT0954,SUP496,2025-08-08,743.58,188549.58
PO01700,MAT0343,SUP239,2025-06-25,955.79,1118178.72
PO01701,MAT1221,SUP002,2026-03-14,801.41,106042.57
PO01702,MAT0281,SUP262,2026-08-23,84.61,27449.18
PO01703,MAT0473,SUP183,2025-11-07,243.91,822686.48
PO01704,MAT0556,SUP108,2026-07-18,152.43,307204.37
PO01705,MAT0194,SUP051,2025-06-20,331.85,397924.65
PO01706,MAT0867,SUP354,2026-01-08,705.45,306722.61
PO01707,MAT0030,SUP260,2025-09-08,791.46,1255667.12
PO01708,MAT0764,SUP037,2026-07-08,211.15,770982.55
PO01709,MAT1529,SUP105,2026-07-24,940.3,2252037.31
PO01710,MAT1104,SUP342,2025-10-01,423.7,1478361.33
PO01711,MAT0210,SUP377,2026-05-16,727.54,3521606.44
PO01712,MAT1176,SUP492,2026-04-20,739.74,2233526.57
PO01713,MAT0624,SUP037,2026-05-20,226.68,882923.13
PO01714,MAT1907,SUP196,2026-02-07,296.94,180702.84
PO01715,MAT0169,SUP097,2025-01-21,575.33,2091502.9
PO01716,MAT1498,SUP412,2025-09-25,866.78,1985316.25
PO01717,MAT1179,SUP011,2026-08-15,812.66,3093601.58
PO01718,MAT0444,SUP490,2026-05-26,615.1,2971468.14
PO01719,MAT1328,SUP234,2025-04-30,188.66,670380.67
PO01720,MAT0434,SUP312,2026-04-03,607.57,853210.55
PO01721,MAT0341,SUP158,2026-08-20,444.41,1058220.2
PO01722,MAT1811,SUP354,2025-07-11,575.33,534067.33
PO01723,MAT1722,SUP072,2026-03-27,79.18,233957.9
PO01724,MAT0845,SUP380,2025-02-26,337.8,1360739.47
PO01725,MAT1724,SUP216,2026-04-25,762.15,1300860.48
PO01726,MAT0849,SUP237,2026-05-25,721.58,2733676.97
PO01727,MAT0621,SUP244,2025-08-08,495.42,1852528.96
PO01728,MAT1262,SUP495,2025-12-01,146.89,132118.74
PO01729,MAT1628,SUP454,2026-07-26,946.35,1398676.91
PO01730,MAT0215,SUP246,2026-06-16,250.6,509717.89
PO01731,MAT0151,SUP217,2025-06-02,37.8,132939.2
PO01732,MAT0866,SUP353,2025-04-11,143.37,225344.66
PO01733,MAT0407,SUP437,2026-01-09,403.16,739016.47
PO01734,MAT1904,SUP073,2025-02-25,552.5,2107726.72
PO01735,MAT0795,SUP459,2025-06-27,47.28,171198.52
PO01736,MAT0068,SUP459,2025-02-15,272.66,471219.19
PO01737,MAT0107,SUP198,2026-07-22,494.06,1126086.26
PO01738,MAT0970,SUP442,2026-04-22,523.44,2103030.12
PO01739,MAT1087,SUP101,2026-06-03,864.99,1452889.1
PO01740,MAT1124,SUP218,2026-03-25,355.82,1024149.59
PO01741,MAT1396,SUP359,2025-08-04,696.39,62201.55
PO01742,MAT0238,SUP116,2026-01-17,670.67,991867.28
PO01743,MAT0799,SUP233,2026-01-01,192.81,379313.18
PO01744,MAT0112,SUP316,2026-07-02,400.4,1196771.58
PO01745,MAT0272,SUP135,2025-03-04,800.71,197887.47
PO01746,MAT1278,SUP283,2025-02-11,209.98,927271.68
PO01747,MAT1339,SUP236,2025-10-12,978.21,3998149.69
PO01748,MAT0307,SUP483,2025-08-30,923.32,277605.39
PO01749,MAT0923,SUP341,2025-03-25,816.53,3879244.21
PO01750,MAT1088,SUP222,2026-08-11,327.53,977031.82
PO01751,MAT0817,SUP123,2026-04-17,75.74,46361.21
PO01752,MAT0208,SUP172,2025-06-16,954.55,3900864.03
PO01753,MAT1623,SUP225,2026-08-08,899.55,2309954.44
PO01754,MAT0446,SUP151,2025-04-06,32.61,30270.56
PO01755,MAT1646,SUP127,2025-06-02,646.48,402950.98
PO01756,MAT0380,SUP372,2025-06-21,781.43,2990102.82
PO01757,MAT1026,SUP015,2026-08-24,751.79,2242506.87
PO01758,MAT0241,SUP053,2025-01-25,101.55,154727.67
PO01759,MAT0680,SUP374,2025-07-23,483.19,1202128.4
PO01760,MAT0210,SUP377,2026-06-08,200.92,972539.2
PO01761,MAT0687,SUP247,2025-07-21,912.54,2878735.19
PO01762,MAT0951,SUP377,2026-08-14,421.43,555579.6
PO01763,MAT0670,SUP308,2026-04-27,91.82,7578.82
PO01764,MAT1258,SUP429,2026-05-27,102.0,277231.92
PO01765,MAT0876,SUP218,2025-04-28,153.73,399012.36
PO01766,MAT0219,SUP192,2025-02-19,636.96,1491862.23
PO01767,MAT1425,SUP158,2025-06-05,124.4,420825.3
PO01768,MAT0744,SUP134,2025-06-11,126.9,310949.41
PO01769,MAT0005,SUP211,2026-04-17,416.01,1819777.5
PO01770,MAT0129,SUP349,2025-05-23,62.97,4763.68
PO01771,MAT0499,SUP311,2025-04-02,124.77,541894.83
PO01772,MAT1787,SUP126,2026-01-27,408.67,917905.51
PO01773,MAT0055,SUP003,2025-05-13,914.15,131701.59
PO01774,MAT1493,SUP349,2025-02-12,129.75,113516.98
PO01775,MAT1576,SUP358,2025-02-02,452.03,1149082.86
PO01776,MAT1712,SUP060,2025-12-18,665.1,634093.04
PO01777,MAT1524,SUP029,2026-06-26,762.35,3169836.05
PO01778,MAT1188,SUP282,2025-09-12,205.97,251229.85
PO01779,MAT1959,SUP016,2025-08-08,46.65,11286.03
PO01780,MAT1407,SUP459,2026-08-09,200.52,349504.35
PO01781,MAT1333,SUP136,2026-01-25,343.94,712402.92
PO01782,MAT0375,SUP134,2026-07-04,23.27,22859.98
PO01783,MAT1298,SUP225,2025-07-03,460.79,392169.15
PO01784,MAT1386,SUP403,2025-11-05,778.88,1346021.47
PO01785,MAT1806,SUP106,2025-04-17,158.14,125395.53
PO01786,MAT1778,SUP440,2025-10-16,184.38,460843.06
PO01787,MAT0834,SUP230,2025-04-03,291.61,1422636.88
PO01788,MAT0724,SUP032,2026-07-26,686.21,3095026.69
PO01789,MAT1142,SUP486,2026-06-22,149.21,54515.37
PO01790,MAT1057,SUP193,2025-12-12,861.25,264231.5
PO01791,MAT1318,SUP300,2026-08-14,668.27,321965.8
PO01792,MAT1189,SUP085,2025-05-18,158.63,200251.34
PO01793,MAT1924,SUP255,2025-10-21,381.82,1449003.08
PO01794,MAT0259,SUP116,2025-01-18,841.59,2874795.7
PO01795,MAT1356,SUP164,2025-07-18,703.62,1395609.16
PO01796,MAT1013,SUP497,2026-01-11,994.62,3836885.9
PO01797,MAT1941,SUP303,2025-12-25,724.36,268056.66
PO01798,MAT0756,SUP337,2025-03-09,812.36,3862706.81
PO01799,MAT0460,SUP236,2025-01-02,807.31,191768.42
PO01800,MAT0782,SUP062,2025-08-08,718.52,538257.7
PO01801,MAT0336,SUP456,2026-08-06,600.24,496794.64
PO01802,MAT0069,SUP474,2025-05-12,781.43,1070770.09
PO01803,MAT1563,SUP307,2026-08-21,501.59,2332569.06
PO01804,MAT1102,SUP301,2025-01-18,778.6,259834.39
PO01805,MAT0074,SUP074,2025-08-23,969.2,3301618.57
PO01806,MAT0026,SUP053,2025-05-02,150.46,198161.84
PO01807,MAT0821,SUP189,2025-07-15,429.62,422037.21
PO01808,MAT1751,SUP025,2026-01-03,554.2,800530.82
PO01809,MAT0088,SUP222,2026-07-07,373.02,1700236.35
PO01810,MAT0863,SUP236,2025-11-11,764.95,479623.65
PO01811,MAT0508,SUP449,2025-05-14,219.89,455787.99
PO01812,MAT0411,SUP410,2025-01-28,266.76,870115.1
PO01813,MAT1377,SUP040,2025-03-18,889.22,2699485.18
PO01814,MAT0213,SUP420,2025-06-09,35.39,119662.08
PO01815,MAT0284,SUP092,2026-05-09,930.88,2594064.68
PO01816,MAT0245,SUP144,2026-03-09,131.88,358304.77
PO01817,MAT1166,SUP429,2025-06-15,484.52,1561612.81
PO01818,MAT1034,SUP190,2026-07-25,499.91,1021631.07
PO01819,MAT0543,SUP231,2025-03-03,174.69,502841.67
PO01820,MAT1926,SUP058,2025-03-04,448.68,1314695.22
PO01821,MAT0363,SUP099,2025-03-29,436.91,1831976.74
PO01822,MAT1522,SUP318,2025-01-23,418.22,1883901.27
PO01823,MAT0440,SUP344,2025-05-14,135.22,140563.89
PO01824,MAT1985,SUP066,2025-10-16,535.74,2666919.08
PO01825,MAT1345,SUP278,2025-04-20,348.97,1490440.4
PO01826,MAT0225,SUP119,2025-09-25,953.39,3019681.68
PO01827,MAT0537,SUP270,2025-06-12,829.49,2005441.38
PO01828,MAT0399,SUP360,2025-01-08,229.62,245050.46
PO01829,MAT1850,SUP456,2025-10-20,42.06,137523.58
PO01830,MAT0665,SUP290,2025-03-02,133.45,113767.46
PO01831,MAT1334,SUP321,2026-01-07,908.9,3752357.29
PO01832,MAT1993,SUP281,2026-02-20,957.02,316515.22
PO01833,MAT0537,SUP270,2026-08-01,915.06,2212322.26
PO01834,MAT1546,SUP129,2026-04-08,374.88,88179.27
PO01835,MAT1218,SUP448,2025-11-12,626.68,2532438.95
PO01836,MAT0019,SUP273,2026-01-15,448.38,1132742.39
PO01837,MAT1417,SUP499,2025-12-23,378.25,231197.75
PO01838,MAT0365,SUP204,2026-03-12,845.07,2891668.98
PO01839,MAT1094,SUP317,2025-09-10,258.77,311533.2
PO01840,MAT1342,SUP052,2025-04-19,145.49,106148.05
PO01841,MAT1044,SUP068,2025-09-15,467.13,1190518.18
PO01842,MAT0846,SUP072,2025-01-03,119.45,359518.22
PO01843,MAT0220,SUP013,2026-07-23,68.8,39045.38
PO01844,MAT1285,SUP493,2025-05-02,799.29,2718633.07
PO01845,MAT1065,SUP180,2026-06-11,131.41,387204.82
PO01846,MAT0698,SUP478,2025-08-01,36.38,125544.11
PO01847,MAT1391,SUP092,2026-02-27,558.3,740763.61
PO01848,MAT0763,SUP330,2025-04-13,454.83,2077399.64
PO01849,MAT0537,SUP270,2025-10-10,765.81,1851483.52
PO01850,MAT1535,SUP076,2025-04-03,494.09,717883.12
PO01851,MAT1174,SUP337,2026-03-10,521.12,1702618.9
PO01852,MAT0392,SUP197,2026-07-12,23.0,68170.16
PO01853,MAT1391,SUP092,2025-04-10,814.21,1080310.11
PO01854,MAT1817,SUP399,2026-01-11,453.28,1344083.99
PO01855,MAT1622,SUP459,2025-06-01,596.82,1783351.87
PO01856,MAT1150,SUP367,2025-04-21,974.46,1377331.0
PO01857,MAT0935,SUP034,2025-03-04,468.82,1000138.39
PO01858,MAT0497,SUP076,2025-07-20,513.28,448293.62
PO01859,MAT0479,SUP457,2026-02-23,458.43,468671.33
PO01860,MAT0765,SUP335,2025-09-10,63.34,295659.72
PO01861,MAT1807,SUP256,2025-08-23,338.82,971928.89
PO01862,MAT1007,SUP133,2025-02-18,814.87,3206660.13
PO01863,MAT1454,SUP126,2025-10-22,367.51,409832.45
PO01864,MAT0042,SUP099,2026-06-28,954.35,4771635.48
PO01865,MAT1126,SUP022,2026-05-19,307.23,794404.61
PO01866,MAT0100,SUP485,2026-02-15,183.23,792947.98
PO01867,MAT0214,SUP338,2025-07-21,34.54,124013.11
PO01868,MAT1652,SUP106,2026-08-02,440.75,2090036.5
PO01869,MAT0121,SUP313,2025-12-24,536.37,537287.19
PO01870,MAT1532,SUP326,2026-06-25,679.6,655678.08
PO01871,MAT0869,SUP061,2026-04-03,431.65,114059.2
PO01872,MAT1533,SUP246,2026-03-16,600.2,889958.55
PO01873,MAT1749,SUP218,2026-05-24,39.39,150078.66
PO01874,MAT1440,SUP193,2025-05-04,565.65,1802206.15
PO01875,MAT1551,SUP458,2025-12-08,206.98,378738.21
PO01876,MAT1768,SUP175,2025-07-25,610.89,1077921.51
PO01877,MAT1069,SUP126,2025-06-10,824.36,1435268.47
PO01878,MAT1352,SUP171,2026-03-27,922.75,1692729.51
PO01879,MAT0969,SUP497,2026-03-24,890.74,2937713.96
PO01880,MAT0686,SUP427,2026-03-24,824.96,3807421.39
PO01881,MAT0003,SUP035,2025-03-22,359.7,1498967.02
PO01882,MAT0299,SUP184,2025-03-07,529.37,1210663.9
PO01883,MAT1376,SUP412,2025-05-22,702.48,2283692.23
PO01884,MAT0482,SUP201,2026-05-02,28.79,128478.83
PO01885,MAT1319,SUP301,2025-02-28,980.02,984910.3
PO01886,MAT0230,SUP181,2026-02-17,420.66,1306548.93
PO01887,MAT0177,SUP282,2025-04-13,317.5,420296.98
PO01888,MAT0603,SUP321,2025-12-05,630.57,1774550.09
PO01889,MAT0521,SUP400,2025-01-26,757.55,1362059.75
PO01890,MAT0300,SUP081,2025-04-30,60.07,248726.44
PO01891,MAT1795,SUP050,2026-05-13,669.87,2162393.95
PO01892,MAT1461,SUP197,2025-05-08,914.79,2655864.07
PO01893,MAT0633,SUP405,2025-02-08,29.45,41019.14
PO01894,MAT1045,SUP444,2025-09-26,589.71,290202.19
PO01895,MAT1891,SUP425,2026-07-11,770.59,497315.67
PO01896,MAT1143,SUP169,2026-07-20,77.27,371791.56
PO01897,MAT1493,SUP349,2026-07-31,759.71,664662.68
PO01898,MAT1290,SUP088,2025-10-04,578.43,2805478.05
PO01899,MAT1639,SUP417,2025-11-19,256.8,945314.18
PO01900,MAT1456,SUP291,2025-03-09,323.5,1455355.33
PO01901,MAT0193,SUP170,2025-06-26,51.87,196601.3
PO01902,MAT0055,SUP003,2026-05-29,47.52,6846.21
PO01903,MAT1316,SUP050,2025-11-01,650.12,2230340.68
PO01904,MAT1997,SUP280,2026-05-24,929.97,137616.96
PO01905,MAT0074,SUP074,2026-02-09,785.49,2675803.1
PO01906,MAT1328,SUP234,2026-06-26,989.8,3517135.52
PO01907,MAT1364,SUP424,2025-08-18,651.55,212757.14
PO01908,MAT1535,SUP076,2025-07-23,468.62,680876.74
PO01909,MAT0662,SUP047,2026-03-26,688.3,1138565.21
PO01910,MAT0899,SUP177,2026-03-01,388.4,811387.02
PO01911,MAT1736,SUP426,2026-07-24,752.41,2667902.9
PO01912,MAT0835,SUP208,2025-04-15,416.78,1606336.8
PO01913,MAT0176,SUP079,2026-01-27,955.9,1608617.2
PO01914,MAT0246,SUP137,2025-06-02,224.12,1104501.46
PO01915,MAT1054,SUP074,2025-10-21,953.02,1253211.77
PO01916,MAT0934,SUP475,2026-05-12,485.09,1746838.2
PO01917,MAT1070,SUP468,2025-09-30,255.76,831191.87
PO01918,MAT1212,SUP321,2025-06-28,764.57,451493.88
PO01919,MAT0109,SUP102,2026-03-24,191.19,491388.89
PO01920,MAT1190,SUP147,2026-06-12,673.03,1527064.69
PO01921,MAT1757,SUP177,2025-10-24,587.04,2031457.79
PO01922,MAT0842,SUP252,2025-04-27,995.71,3022676.85
PO01923,MAT0559,SUP378,2026-04-02,808.94,1814970.14
PO01924,MAT0502,SUP194,2025-03-10,714.37,503245.09
PO01925,MAT0521,SUP400,2025-09-28,173.49,311931.55
PO01926,MAT1324,SUP149,2026-03-18,849.64,4062315.76
PO01927,MAT0943,SUP135,2025-05-23,36.04,10683.34
PO01928,MAT0874,SUP088,2026-04-24,60.47,4319.37
PO01929,MAT0915,SUP211,2026-04-17,821.62,3539473.23
PO01930,MAT0355,SUP293,2026-07-08,845.81,2022822.28
PO01931,MAT0611,SUP396,2025-04-19,98.13,451358.75
PO01932,MAT1034,SUP190,2025-02-26,842.62,1722003.51
PO01933,MAT0787,SUP231,2025-01-29,634.52,783194.38
PO01934,MAT1112,SUP012,2025-09-23,104.13,439663.93
PO01935,MAT1743,SUP018,2026-07-13,944.28,4527482.66
PO01936,MAT1826,SUP393,2025-03-27,242.86,956812.54
PO01937,MAT0570,SUP415,2026-08-09,517.83,1084268.7
PO01938,MAT0327,SUP163,2026-06-01,886.1,1013193.32
PO01939,MAT0724,SUP032,2026-08-22,454.09,2048091.21
PO01940,MAT0287,SUP450,2025-05-31,898.47,3896538.6
PO01941,MAT0035,SUP225,2025-03-27,976.25,2574957.0
PO01942,MAT1684,SUP049,2025-01-23,733.65,2306316.81
PO01943,MAT1682,SUP163,2026-07-05,508.61,476654.03
PO01944,MAT1896,SUP052,2025-10-24,928.53,2964601.3
PO01945,MAT1297,SUP192,2026-06-05,40.23,74596.48
PO01946,MAT1322,SUP230,2025-03-14,970.8,4425585.96
PO01947,MAT0905,SUP154,2026-02-13,895.22,4340626.36
PO01948,MAT1719,SUP276,2025-11-08,539.75,589828.0
PO01949,MAT0528,SUP196,2025-06-14,760.25,2585397.38
PO01950,MAT1822,SUP092,2026-04-08,947.34,3613315.81
PO01951,MAT1451,SUP103,2025-12-31,526.73,946496.94
PO01952,MAT1067,SUP426,2025-08-27,575.38,2093876.87
PO01953,MAT0900,SUP332,2026-03-27,972.79,2901861.75
PO01954,MAT1543,SUP024,2026-01-18,443.29,1891762.24
PO01955,MAT0829,SUP498,2025-01-12,543.71,2098861.96
PO01956,MAT0670,SUP308,2025-03-05,813.75,67166.92
PO01957,MAT1574,SUP362,2025-09-23,544.69,2447466.47
PO01958,MAT0999,SUP011,2026-03-05,479.56,707662.71
PO01959,MAT1853,SUP133,2026-04-30,669.92,1971346.79
PO01960,MAT0532,SUP377,2025-07-04,843.7,3687036.5
PO01961,MAT0967,SUP476,2026-01-25,567.79,2380766.18
PO01962,MAT1642,SUP315,2025-11-03,599.72,1903259.4
PO01963,MAT1899,SUP070,2025-04-04,766.96,39690.18
PO01964,MAT1022,SUP330,2025-03-28,934.81,4153846.93
PO01965,MAT1068,SUP259,2026-06-08,892.08,3947864.36
PO01966,MAT1923,SUP425,2025-10-04,793.55,437587.28
PO01967,MAT1491,SUP362,2026-03-10,564.09,832309.15
PO01968,MAT0144,SUP349,2026-06-01,158.93,694845.14
PO01969,MAT1757,SUP177,2026-02-06,582.81,2016819.83
PO01970,MAT1950,SUP294,2026-05-04,667.94,2694683.7
PO01971,MAT0607,SUP423,2025-02-21,274.46,840300.46
PO01972,MAT0673,SUP056,2025-12-30,237.04,1177849.39
PO01973,MAT1771,SUP107,2025-05-01,266.06,499527.65
PO01974,MAT1936,SUP412,2025-04-01,792.22,1731008.62
PO01975,MAT1954,SUP032,2026-03-10,121.37,41601.99
PO01976,MAT1378,SUP084,2026-03-14,53.58,30915.66
PO01977,MAT1020,SUP499,2026-07-20,645.9,1372899.2
PO01978,MAT1607,SUP409,2025-07-01,492.63,1505058.54
PO01979,MAT0748,SUP205,2026-07-21,562.61,867415.22
PO01980,MAT1505,SUP214,2025-12-08,725.64,1147345.69
PO01981,MAT1862,SUP482,2025-12-29,115.94,430853.91
PO01982,MAT1473,SUP500,2026-04-17,585.22,961785.66
PO01983,MAT0595,SUP210,2026-02-12,189.91,113338.29
PO01984,MAT1393,SUP206,2025-02-16,885.92,3802501.53
PO01985,MAT0090,SUP129,2026-03-08,704.99,2251406.71
PO01986,MAT0963,SUP179,2025-10-17,836.74,885672.56
PO01987,MAT1929,SUP273,2026-01-21,389.89,785218.97
PO01988,MAT0077,SUP188,2025-09-12,723.15,1161530.76
PO01989,MAT0537,SUP270,2026-03-16,35.36,85489.16
PO01990,MAT0434,SUP312,2026-04-09,516.58,725433.29
PO01991,MAT0645,SUP035,2025-06-05,74.11,199219.54
PO01992,MAT0891,SUP280,2025-01-12,161.42,769209.88
PO01993,MAT0282,SUP131,2025-12-13,111.19,497756.49
PO01994,MAT0096,SUP353,2025-05-26,168.21,140034.83
PO01995,MAT1977,SUP191,2025-12-31,584.2,158639.51
PO01996,MAT0338,SUP122,2025-09-06,827.26,244620.78
PO01997,MAT1990,SUP201,2026-02-21,282.47,228187.74
PO01998,MAT1686,SUP146,2026-07-14,133.81,393818.89
PO01999,MAT0350,SUP133,2026-05-30,967.98,4412517.47
PO02000,MAT0832,SUP022,2025-08-16,273.26,790787.11
PO02001,MAT0432,SUP400,2026-02-14,537.38,1867126.81
PO02002,MAT0356,SUP317,2026-05-29,235.67,805996.11
PO02003,MAT0821,SUP189,2025-02-12,881.53,865971.0
PO02004,MAT0109,SUP102,2025-05-21,985.16,2532018.83
PO02005,MAT1255,SUP093,2026-02-09,484.73,1186013.13
PO02006,MAT0065,SUP023,2026-06-24,450.72,1998789.96
PO02007,MAT0686,SUP427,2026-08-13,77.47,357545.74
PO02008,MAT1851,SUP271,2025-01-23,627.01,2791774.57
PO02009,MAT1077,SUP019,2025-03-06,98.29,244697.87
PO02010,MAT1906,SUP381,2025-03-17,222.31,511117.37
PO02011,MAT0614,SUP470,2025-04-26,590.63,2176247.11
PO02012,MAT0705,SUP067,2025-09-12,364.17,866775.58
PO02013,MAT0963,SUP179,2025-06-17,998.59,1056987.54
PO02014,MAT0327,SUP163,2025-07-29,717.59,820513.93
PO02015,MAT1884,SUP094,2025-04-21,240.32,182071.24
PO02016,MAT0468,SUP022,2026-05-02,722.52,2084441.3
PO02017,MAT0957,SUP447,2025-01-01,348.31,1306765.08
PO02018,MAT0477,SUP348,2025-09-12,53.35,234501.53
PO02019,MAT1936,SUP412,2025-09-18,328.01,716705.13
PO02020,MAT1607,SUP409,2026-06-08,103.45,316055.27
PO02021,MAT0230,SUP181,2025-12-07,781.96,2428728.66
PO02022,MAT0977,SUP048,2025-01-23,910.91,2360204.25
PO02023,MAT0137,SUP291,2026-01-04,907.36,833591.63
PO02024,MAT0861,SUP145,2025-10-13,752.97,2940423.15
PO02025,MAT1233,SUP480,2026-05-23,153.2,572333.75
PO02026,MAT0696,SUP394,2025-05-08,620.12,2554640.15
PO02027,MAT1436,SUP141,2026-03-16,324.7,1518988.81
PO02028,MAT1025,SUP048,2025-02-02,874.31,2431753.38
PO02029,MAT0906,SUP110,2025-10-24,280.86,382677.37
PO02030,MAT0940,SUP424,2026-08-04,422.23,1692158.5
PO02031,MAT1560,SUP216,2025-03-06,475.35,495566.64
PO02032,MAT0433,SUP337,2026-05-11,897.61,2738159.3
PO02033,MAT0690,SUP144,2025-03-08,774.68,1339266.78
PO02034,MAT1060,SUP468,2025-05-10,703.19,972047.66
PO02035,MAT0080,SUP103,2026-07-06,577.5,416874.15
PO02036,MAT1067,SUP426,2026-07-14,634.18,2307857.12
PO02037,MAT1782,SUP318,2026-07-14,545.63,2725203.6
PO02038,MAT1945,SUP357,2025-01-03,867.64,1462962.51
PO02039,MAT1101,SUP241,2026-04-18,834.99,2535430.44
PO02040,MAT0256,SUP082,2025-05-29,105.93,54239.34
PO02041,MAT0776,SUP019,2025-03-23,448.42,1107610.85
PO02042,MAT0409,SUP458,2026-02-28,521.8,2492998.64
PO02043,MAT0691,SUP311,2025-04-18,789.4,771662.18
PO02044,MAT1288,SUP230,2025-12-01,626.32,2122523.32
PO02045,MAT1142,SUP486,2026-02-08,630.32,230293.72
PO02046,MAT1641,SUP252,2025-09-29,550.46,1692956.24
PO02047,MAT0905,SUP154,2026-07-06,621.23,3012139.26
PO02048,MAT1850,SUP456,2025-09-12,701.89,2294969.73
PO02049,MAT1106,SUP233,2026-08-19,401.87,1006628.09
PO02050,MAT0320,SUP104,2026-07-17,445.94,774490.75
PO02051,MAT1469,SUP453,2026-06-03,387.35,231821.23
PO02052,MAT0906,SUP110,2025-11-16,691.8,942591.34
PO02053,MAT0875,SUP358,2025-04-03,334.05,322815.9
PO02054,MAT0637,SUP475,2025-09-25,979.11,241614.97
PO02055,MAT1109,SUP059,2025-02-20,119.54,177917.36
PO02056,MAT0676,SUP242,2025-05-19,725.16,474261.89
PO02057,MAT0622,SUP205,2025-07-04,68.0,149649.64
PO02058,MAT1985,SUP066,2026-05-05,994.74,4951825.67
PO02059,MAT1814,SUP275,2025-09-10,700.02,1139877.57
PO02060,MAT1822,SUP092,2026-01-26,890.26,3395602.98
PO02061,MAT0874,SUP088,2025-02-15,357.75,25554.08
PO02062,MAT0091,SUP315,2025-03-14,479.74,245852.36
PO02063,MAT1853,SUP133,2026-03-09,685.94,2018488.2
PO02064,MAT0313,SUP139,2025-03-05,234.8,42031.55
PO02065,MAT1237,SUP203,2026-07-05,755.18,2049973.87
PO02066,MAT0178,SUP376,2026-07-23,809.43,718668.61
PO02067,MAT0381,SUP182,2025-08-01,427.04,1594499.03
PO02068,MAT0866,SUP353,2025-09-12,416.68,654925.12
PO02069,MAT1695,SUP041,2025-05-09,109.01,459896.84
PO02070,MAT1114,SUP190,2026-08-17,267.31,887870.16
PO02071,MAT0500,SUP074,2026-01-17,603.5,2481133.34
PO02072,MAT1986,SUP118,2026-01-24,490.65,2047884.78
PO02073,MAT0801,SUP070,2025-02-20,34.53,147293.59
PO02074,MAT0489,SUP297,2026-08-10,308.12,885009.99
PO02075,MAT1995,SUP462,2025-05-20,305.73,1050907.13
PO02076,MAT0558,SUP317,2026-08-18,257.72,120442.86
PO02077,MAT0933,SUP405,2025-02-18,300.38,422478.46
PO02078,MAT0099,SUP063,2026-01-21,998.65,2272428.07
PO02079,MAT1477,SUP175,2025-10-08,787.66,3213085.68
PO02080,MAT0688,SUP476,2026-07-25,617.26,2582473.87
PO02081,MAT0063,SUP023,2026-03-18,502.53,1383349.51
PO02082,MAT0416,SUP266,2025-02-21,333.61,1153223.05
PO02083,MAT1025,SUP048,2026-03-23,269.51,749598.94
PO02084,MAT1826,SUP393,2025-01-15,821.99,3238451.54
PO02085,MAT0901,SUP087,2025-11-15,321.6,873195.46
PO02086,MAT0652,SUP474,2026-01-08,495.13,2353590.55
PO02087,MAT0200,SUP096,2026-03-30,346.52,787217.21
PO02088,MAT1458,SUP485,2025-01-30,575.5,1663793.52
